2025-10-06 17:54:38.576 INFO: ===========VERIFYING SETTINGS===========
2025-10-06 17:54:38.578 INFO: MACE version: 0.3.14
2025-10-06 17:54:38.580 INFO: CUDA version: 12.6, CUDA device: 0
2025-10-06 17:54:38.585 INFO: Using foundation model mace-mp-0 small as initial checkpoint.
2025-10-06 17:54:38.722 INFO: CUDA version: 12.6, CUDA device: 0
2025-10-06 17:54:38.728 INFO: ===========LOADING INPUT DATA===========
2025-10-06 17:54:38.729 INFO: Using heads: ['Default']
2025-10-06 17:54:38.730 INFO: Using the key specifications to parse data:
2025-10-06 17:54:38.732 INFO: Default: KeySpecification(info_keys={'energy': 'REF_energy', 'stress': 'REF_stress', 'virials': 'REF_virials', 'dipole': 'dipole', 'head': 'head', 'elec_temp': 'elec_temp', 'total_charge': 'total_charge', 'polarizability': 'polarizability', 'total_spin': 'total_spin'}, arrays_keys={'forces': 'REF_forces', 'charges': 'REF_charges'})
2025-10-06 17:54:38.733 INFO: =============    Processing head Default     ===========
2025-10-06 17:54:39.012 INFO: Training set 1/1 [energy: 361, stress: 361, virials: 0, dipole components: 0, head: 361, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 361, charges: 0]
2025-10-06 17:54:39.016 INFO: Total Training set [energy: 361, stress: 361, virials: 0, dipole components: 0, head: 361, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 361, charges: 0]
2025-10-06 17:54:39.103 INFO: Validation set 1/1 [energy: 90, stress: 90, virials: 0, dipole components: 0, head: 90, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 90, charges: 0]
2025-10-06 17:54:39.105 INFO: Total Validation set [energy: 90, stress: 90, virials: 0, dipole components: 0, head: 90, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 90, charges: 0]
2025-10-06 17:54:39.717 INFO: Test set 1/1 [energy: 816, stress: 816, virials: 0, dipole components: 0, head: 816, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 816, charges: 0]
2025-10-06 17:54:39.724 INFO: Total Test set [energy: 816, stress: 816, virials: 0, dipole components: 0, head: 816, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 816, charges: 0]
2025-10-06 17:54:39.725 INFO: Total number of configurations: train=361, valid=90, tests=[Default_Default: 816],
2025-10-06 17:54:39.733 INFO: Atomic Numbers used: [8, 72]
2025-10-06 17:54:39.734 INFO: Isolated Atomic Energies (E0s) not in training file, using command line argument
2025-10-06 17:54:39.735 INFO: Atomic Energies used (z: eV) for head Default: {8: -443.8224565134432, 72: -1529.4984727695407}
2025-10-06 17:54:39.737 INFO: Processing datasets for head 'Default'
2025-10-06 17:54:41.942 INFO: Combining 1 list datasets for head 'Default'
2025-10-06 17:54:42.506 INFO: Combining 1 list datasets for head 'Default_valid'
2025-10-06 17:54:42.508 INFO: Combined validation datasets for Default
2025-10-06 17:54:42.510 INFO: Head 'Default' training dataset size: 361
2025-10-06 17:54:42.511 INFO: Computing average number of neighbors
2025-10-06 17:54:42.714 INFO: Average number of neighbors: 52.15321958594304
2025-10-06 17:54:42.716 INFO: During training the following quantities will be reported: energy, forces
2025-10-06 17:54:42.717 INFO: ===========MODEL DETAILS===========
2025-10-06 17:54:42.865 INFO: Loading FOUNDATION model
2025-10-06 17:54:42.868 INFO: Using filtered elements: [8, 72]
2025-10-06 17:54:42.869 INFO: Model configuration extracted from foundation model
2025-10-06 17:54:42.870 INFO: Using weighted loss function for fine-tuning
2025-10-06 17:54:42.871 INFO: Message passing with hidden irreps 128x0e)
2025-10-06 17:54:42.873 INFO: 2 layers, each with correlation order: 3 (body order: 4) and spherical harmonics up to: l=3
2025-10-06 17:54:42.874 INFO: Radial cutoff: 6.0 A (total receptive field for each atom: 12.0 A)
2025-10-06 17:54:42.875 INFO: Distance transform for radial basis functions: None
2025-10-06 17:54:44.077 INFO: Total number of parameters: 362138
2025-10-06 17:54:44.079 INFO: 
2025-10-06 17:54:44.080 INFO: ===========OPTIMIZER INFORMATION===========
2025-10-06 17:54:44.081 INFO: Using ADAM as parameter optimizer
2025-10-06 17:54:44.083 INFO: Batch size: 14
2025-10-06 17:54:44.084 INFO: Using Exponential Moving Average with decay: 0.99
2025-10-06 17:54:44.085 INFO: Number of gradient updates: 12892
2025-10-06 17:54:44.086 INFO: Learning rate: 0.01, weight decay: 5e-07
2025-10-06 17:54:44.087 INFO: WeightedEnergyForcesLoss(energy_weight=1.000, forces_weight=1000.000)
2025-10-06 17:54:44.088 INFO: Converting model to CUEQ for accelerated training
2025-10-06 17:54:44.178 INFO: Creating new model with cuequivariance settings
2025-10-06 17:54:44.543 INFO: Stage Two (after 375 epochs) with loss function: WeightedEnergyForcesLoss(energy_weight=1000.000, forces_weight=100.000), with energy weight : 1000.0, forces weight : 100.0 and learning rate : 0.001
2025-10-06 17:54:44.604 INFO: Using Weights and Biases for logging
2025-10-06 17:54:47.873 INFO: Using gradient clipping with tolerance=10.000
2025-10-06 17:54:47.874 INFO: 
2025-10-06 17:54:47.875 INFO: ===========TRAINING===========
2025-10-06 17:54:47.877 INFO: Started training, reporting errors on validation set
2025-10-06 17:54:47.878 INFO: Loss metrics on validation set
2025-10-06 17:54:48.284 INFO: Initial: head: Default, loss=70.59927628, RMSE_E_per_atom= 7683.88 meV, RMSE_F=  802.74 meV / A
2025-10-06 17:56:18.656 INFO: Epoch 34: head: Default, loss=6.15527973, RMSE_E_per_atom= 1210.75 meV, RMSE_F=  243.05 meV / A
2025-10-06 17:56:21.244 INFO: Epoch 35: head: Default, loss=6.11362655, RMSE_E_per_atom= 1197.52 meV, RMSE_F=  242.23 meV / A
2025-10-06 17:56:23.812 INFO: Epoch 36: head: Default, loss=6.08515110, RMSE_E_per_atom= 1179.94 meV, RMSE_F=  241.73 meV / A
2025-10-06 17:56:26.436 INFO: Epoch 37: head: Default, loss=6.03028285, RMSE_E_per_atom= 1152.18 meV, RMSE_F=  240.73 meV / A
2025-10-06 17:56:29.041 INFO: Epoch 38: head: Default, loss=6.00226986, RMSE_E_per_atom= 1138.02 meV, RMSE_F=  240.22 meV / A
2025-10-06 17:56:31.621 INFO: Epoch 39: head: Default, loss=5.98456277, RMSE_E_per_atom= 1127.82 meV, RMSE_F=  239.91 meV / A
2025-10-06 17:56:34.218 INFO: Epoch 40: head: Default, loss=5.96434873, RMSE_E_per_atom= 1114.64 meV, RMSE_F=  239.55 meV / A
2025-10-06 17:56:36.718 INFO: Epoch 41: head: Default, loss=6.02696053, RMSE_E_per_atom= 1109.01 meV, RMSE_F=  240.86 meV / A
2025-10-06 17:56:39.273 INFO: Epoch 42: head: Default, loss=5.93504477, RMSE_E_per_atom= 1097.92 meV, RMSE_F=  239.02 meV / A
2025-10-06 17:56:41.897 INFO: Epoch 43: head: Default, loss=5.93381937, RMSE_E_per_atom= 1094.20 meV, RMSE_F=  238.99 meV / A
2025-10-06 17:56:44.465 INFO: Epoch 44: head: Default, loss=5.89761428, RMSE_E_per_atom= 1076.95 meV, RMSE_F=  238.29 meV / A
2025-10-06 17:56:47.015 INFO: Epoch 45: head: Default, loss=5.85885009, RMSE_E_per_atom= 1066.23 meV, RMSE_F=  237.53 meV / A
2025-10-06 17:56:49.613 INFO: Epoch 46: head: Default, loss=5.82024290, RMSE_E_per_atom= 1051.37 meV, RMSE_F=  236.78 meV / A
2025-10-06 17:56:52.241 INFO: Epoch 47: head: Default, loss=5.80328144, RMSE_E_per_atom= 1038.29 meV, RMSE_F=  236.48 meV / A
2025-10-06 17:56:54.866 INFO: Epoch 48: head: Default, loss=5.78667614, RMSE_E_per_atom= 1030.24 meV, RMSE_F=  236.17 meV / A
2025-10-06 17:56:57.480 INFO: Epoch 49: head: Default, loss=5.76847535, RMSE_E_per_atom= 1018.60 meV, RMSE_F=  235.83 meV / A
2025-10-06 17:57:00.089 INFO: Epoch 50: head: Default, loss=5.76795011, RMSE_E_per_atom= 1010.44 meV, RMSE_F=  235.83 meV / A
2025-10-06 17:57:02.583 INFO: Epoch 51: head: Default, loss=5.93784428, RMSE_E_per_atom= 1003.38 meV, RMSE_F=  239.41 meV / A
2025-10-06 17:57:05.168 INFO: Epoch 52: head: Default, loss=5.85204027, RMSE_E_per_atom=  998.50 meV, RMSE_F=  237.64 meV / A
2025-10-06 17:57:07.732 INFO: Epoch 53: head: Default, loss=5.79068351, RMSE_E_per_atom=  992.62 meV, RMSE_F=  236.36 meV / A
2025-10-06 17:57:10.303 INFO: Epoch 54: head: Default, loss=5.76531441, RMSE_E_per_atom=  990.74 meV, RMSE_F=  235.83 meV / A
2025-10-06 17:57:12.905 INFO: Epoch 55: head: Default, loss=5.73845942, RMSE_E_per_atom=  981.19 meV, RMSE_F=  235.30 meV / A
2025-10-06 17:57:15.530 INFO: Epoch 56: head: Default, loss=5.68825018, RMSE_E_per_atom=  974.30 meV, RMSE_F=  234.26 meV / A
2025-10-06 17:57:18.208 INFO: Epoch 57: head: Default, loss=5.65223515, RMSE_E_per_atom=  968.16 meV, RMSE_F=  233.52 meV / A
2025-10-06 17:57:20.884 INFO: Epoch 58: head: Default, loss=5.65840838, RMSE_E_per_atom=  967.56 meV, RMSE_F=  233.68 meV / A
2025-10-06 17:57:23.502 INFO: Epoch 59: head: Default, loss=5.63522711, RMSE_E_per_atom=  959.35 meV, RMSE_F=  233.21 meV / A
2025-10-06 17:57:26.184 INFO: Epoch 60: head: Default, loss=5.60521952, RMSE_E_per_atom=  952.56 meV, RMSE_F=  232.61 meV / A
2025-10-06 17:57:28.705 INFO: Epoch 61: head: Default, loss=5.59621943, RMSE_E_per_atom=  948.92 meV, RMSE_F=  232.44 meV / A
2025-10-06 17:57:31.413 INFO: Epoch 62: head: Default, loss=5.56985640, RMSE_E_per_atom=  942.44 meV, RMSE_F=  231.89 meV / A
2025-10-06 17:57:34.047 INFO: Epoch 63: head: Default, loss=5.54243103, RMSE_E_per_atom=  932.36 meV, RMSE_F=  231.34 meV / A
2025-10-06 17:57:36.660 INFO: Epoch 64: head: Default, loss=5.50764855, RMSE_E_per_atom=  918.60 meV, RMSE_F=  230.64 meV / A
2025-10-06 17:57:39.316 INFO: Epoch 65: head: Default, loss=5.50081031, RMSE_E_per_atom=  907.19 meV, RMSE_F=  230.56 meV / A
2025-10-06 17:57:41.992 INFO: Epoch 66: head: Default, loss=5.48600051, RMSE_E_per_atom=  903.33 meV, RMSE_F=  230.29 meV / A
2025-10-06 17:57:44.702 INFO: Epoch 67: head: Default, loss=5.46830094, RMSE_E_per_atom=  899.75 meV, RMSE_F=  229.90 meV / A
2025-10-06 17:57:47.336 INFO: Epoch 68: head: Default, loss=5.44842974, RMSE_E_per_atom=  894.77 meV, RMSE_F=  229.50 meV / A
2025-10-06 17:57:49.994 INFO: Epoch 69: head: Default, loss=5.42293655, RMSE_E_per_atom=  885.85 meV, RMSE_F=  228.95 meV / A
2025-10-06 17:57:52.609 INFO: Epoch 70: head: Default, loss=5.40336917, RMSE_E_per_atom=  875.22 meV, RMSE_F=  228.56 meV / A
2025-10-06 17:57:55.174 INFO: Epoch 71: head: Default, loss=5.47647712, RMSE_E_per_atom=  867.93 meV, RMSE_F=  230.18 meV / A
2025-10-06 17:57:57.807 INFO: Epoch 72: head: Default, loss=5.42654673, RMSE_E_per_atom=  854.73 meV, RMSE_F=  229.14 meV / A
2025-10-06 17:58:00.427 INFO: Epoch 73: head: Default, loss=5.38173763, RMSE_E_per_atom=  845.08 meV, RMSE_F=  228.20 meV / A
2025-10-06 17:58:03.076 INFO: Epoch 74: head: Default, loss=5.34502689, RMSE_E_per_atom=  830.84 meV, RMSE_F=  227.45 meV / A
2025-10-06 17:58:05.708 INFO: Epoch 75: head: Default, loss=5.29643930, RMSE_E_per_atom=  813.09 meV, RMSE_F=  226.44 meV / A
2025-10-06 17:58:08.371 INFO: Epoch 76: head: Default, loss=5.26408742, RMSE_E_per_atom=  799.13 meV, RMSE_F=  225.77 meV / A
2025-10-06 17:58:10.984 INFO: Epoch 77: head: Default, loss=5.25763478, RMSE_E_per_atom=  785.15 meV, RMSE_F=  225.67 meV / A
2025-10-06 17:58:13.607 INFO: Epoch 78: head: Default, loss=5.25039350, RMSE_E_per_atom=  780.67 meV, RMSE_F=  225.51 meV / A
2025-10-06 17:58:16.198 INFO: Epoch 79: head: Default, loss=5.22092260, RMSE_E_per_atom=  771.53 meV, RMSE_F=  224.85 meV / A
2025-10-06 17:58:18.805 INFO: Epoch 80: head: Default, loss=5.20497960, RMSE_E_per_atom=  769.18 meV, RMSE_F=  224.48 meV / A
2025-10-06 17:58:21.369 INFO: Epoch 81: head: Default, loss=5.34913838, RMSE_E_per_atom=  768.47 meV, RMSE_F=  227.64 meV / A
2025-10-06 17:58:23.962 INFO: Epoch 82: head: Default, loss=5.26061521, RMSE_E_per_atom=  766.97 meV, RMSE_F=  225.69 meV / A
2025-10-06 17:58:26.535 INFO: Epoch 83: head: Default, loss=5.23757005, RMSE_E_per_atom=  761.16 meV, RMSE_F=  225.21 meV / A
2025-10-06 17:58:29.076 INFO: Epoch 84: head: Default, loss=5.21493794, RMSE_E_per_atom=  758.86 meV, RMSE_F=  224.73 meV / A
2025-10-06 17:58:31.656 INFO: Epoch 85: head: Default, loss=5.20004598, RMSE_E_per_atom=  752.38 meV, RMSE_F=  224.42 meV / A
2025-10-06 17:58:34.331 INFO: Epoch 86: head: Default, loss=5.22653626, RMSE_E_per_atom=  753.68 meV, RMSE_F=  225.07 meV / A
2025-10-06 17:58:36.905 INFO: Epoch 87: head: Default, loss=5.21669142, RMSE_E_per_atom=  754.49 meV, RMSE_F=  224.87 meV / A
2025-10-06 17:58:39.488 INFO: Epoch 88: head: Default, loss=5.20842975, RMSE_E_per_atom=  753.79 meV, RMSE_F=  224.66 meV / A
2025-10-06 17:58:42.081 INFO: Epoch 89: head: Default, loss=5.20818812, RMSE_E_per_atom=  762.12 meV, RMSE_F=  224.61 meV / A
2025-10-06 17:58:44.655 INFO: Epoch 90: head: Default, loss=5.19572818, RMSE_E_per_atom=  762.39 meV, RMSE_F=  224.32 meV / A
2025-10-06 17:58:47.211 INFO: Epoch 91: head: Default, loss=5.23491473, RMSE_E_per_atom=  760.95 meV, RMSE_F=  225.17 meV / A
2025-10-06 17:58:49.788 INFO: Epoch 92: head: Default, loss=5.21367035, RMSE_E_per_atom=  755.74 meV, RMSE_F=  224.73 meV / A
2025-10-06 17:58:52.355 INFO: Epoch 93: head: Default, loss=5.19134441, RMSE_E_per_atom=  749.65 meV, RMSE_F=  224.26 meV / A
2025-10-06 17:58:54.993 INFO: Epoch 94: head: Default, loss=5.18544534, RMSE_E_per_atom=  746.18 meV, RMSE_F=  224.17 meV / A
2025-10-06 17:58:57.698 INFO: Epoch 95: head: Default, loss=5.16269794, RMSE_E_per_atom=  737.70 meV, RMSE_F=  223.66 meV / A
2025-10-06 17:59:00.372 INFO: Epoch 96: head: Default, loss=5.12791408, RMSE_E_per_atom=  721.32 meV, RMSE_F=  222.91 meV / A
2025-10-06 17:59:03.004 INFO: Epoch 97: head: Default, loss=5.11504170, RMSE_E_per_atom=  710.21 meV, RMSE_F=  222.66 meV / A
2025-10-06 17:59:05.627 INFO: Epoch 98: head: Default, loss=5.09569199, RMSE_E_per_atom=  701.26 meV, RMSE_F=  222.24 meV / A
2025-10-06 17:59:08.293 INFO: Epoch 99: head: Default, loss=5.08694554, RMSE_E_per_atom=  690.01 meV, RMSE_F=  222.08 meV / A
2025-10-06 17:59:11.006 INFO: Epoch 100: head: Default, loss=5.06088866, RMSE_E_per_atom=  680.60 meV, RMSE_F=  221.52 meV / A
2025-10-06 17:59:13.544 INFO: Epoch 101: head: Default, loss=5.05229341, RMSE_E_per_atom=  671.75 meV, RMSE_F=  221.31 meV / A
2025-10-06 17:59:16.212 INFO: Epoch 102: head: Default, loss=5.04361704, RMSE_E_per_atom=  665.85 meV, RMSE_F=  221.16 meV / A
2025-10-06 17:59:18.878 INFO: Epoch 103: head: Default, loss=5.03699931, RMSE_E_per_atom=  659.76 meV, RMSE_F=  221.04 meV / A
2025-10-06 17:59:21.512 INFO: Epoch 104: head: Default, loss=5.02505002, RMSE_E_per_atom=  651.85 meV, RMSE_F=  220.79 meV / A
2025-10-06 17:59:24.193 INFO: Epoch 105: head: Default, loss=5.01166579, RMSE_E_per_atom=  639.75 meV, RMSE_F=  220.53 meV / A
2025-10-06 17:59:26.806 INFO: Epoch 106: head: Default, loss=5.00207786, RMSE_E_per_atom=  626.42 meV, RMSE_F=  220.35 meV / A
2025-10-06 17:59:29.416 INFO: Epoch 107: head: Default, loss=4.99099354, RMSE_E_per_atom=  620.75 meV, RMSE_F=  220.11 meV / A
2025-10-06 17:59:31.991 INFO: Epoch 108: head: Default, loss=4.99637255, RMSE_E_per_atom=  621.60 meV, RMSE_F=  220.22 meV / A
2025-10-06 17:59:34.579 INFO: Epoch 109: head: Default, loss=4.98134900, RMSE_E_per_atom=  617.89 meV, RMSE_F=  219.88 meV / A
