2025-10-06 14:57:30.234 INFO: ===========VERIFYING SETTINGS===========
2025-10-06 14:57:30.236 INFO: MACE version: 0.3.14
2025-10-06 14:57:30.315 INFO: CUDA version: 12.6, CUDA device: 0
2025-10-06 14:57:30.319 INFO: Using foundation model mace-mp-0 small as initial checkpoint.
2025-10-06 14:57:32.671 INFO: CUDA version: 12.6, CUDA device: 0
2025-10-06 14:57:32.681 INFO: ===========LOADING INPUT DATA===========
2025-10-06 14:57:32.681 INFO: Using heads: ['Default']
2025-10-06 14:57:32.682 INFO: Using the key specifications to parse data:
2025-10-06 14:57:32.683 INFO: Default: KeySpecification(info_keys={'energy': 'REF_energy', 'stress': 'REF_stress', 'virials': 'REF_virials', 'dipole': 'dipole', 'head': 'head', 'elec_temp': 'elec_temp', 'total_charge': 'total_charge', 'polarizability': 'polarizability', 'total_spin': 'total_spin'}, arrays_keys={'forces': 'REF_forces', 'charges': 'REF_charges'})
2025-10-06 14:57:32.684 INFO: =============    Processing head Default     ===========
2025-10-06 14:57:35.375 INFO: Training set 1/1 [energy: 361, stress: 361, virials: 0, dipole components: 0, head: 361, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 361, charges: 0]
2025-10-06 14:57:35.379 INFO: Total Training set [energy: 361, stress: 361, virials: 0, dipole components: 0, head: 361, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 361, charges: 0]
2025-10-06 14:57:37.391 INFO: Validation set 1/1 [energy: 90, stress: 90, virials: 0, dipole components: 0, head: 90, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 90, charges: 0]
2025-10-06 14:57:37.393 INFO: Total Validation set [energy: 90, stress: 90, virials: 0, dipole components: 0, head: 90, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 90, charges: 0]
2025-10-06 14:57:40.265 INFO: Test set 1/1 [energy: 816, stress: 816, virials: 0, dipole components: 0, head: 816, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 816, charges: 0]
2025-10-06 14:57:40.271 INFO: Total Test set [energy: 816, stress: 816, virials: 0, dipole components: 0, head: 816, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 816, charges: 0]
2025-10-06 14:57:40.272 INFO: Total number of configurations: train=361, valid=90, tests=[Default_Default: 816],
2025-10-06 14:57:40.280 INFO: Atomic Numbers used: [8, 72]
2025-10-06 14:57:40.281 INFO: Isolated Atomic Energies (E0s) not in training file, using command line argument
2025-10-06 14:57:40.282 INFO: Atomic Energies used (z: eV) for head Default: {8: -443.8224565134432, 72: -1529.4984727695407}
2025-10-06 14:57:40.282 INFO: Processing datasets for head 'Default'
2025-10-06 14:57:42.381 INFO: Combining 1 list datasets for head 'Default'
2025-10-06 14:57:42.916 INFO: Combining 1 list datasets for head 'Default_valid'
2025-10-06 14:57:42.918 INFO: Combined validation datasets for Default
2025-10-06 14:57:42.919 INFO: Head 'Default' training dataset size: 361
2025-10-06 14:57:42.920 INFO: Computing average number of neighbors
2025-10-06 14:57:43.100 INFO: Average number of neighbors: 52.15321958594304
2025-10-06 14:57:43.102 INFO: During training the following quantities will be reported: energy, forces
2025-10-06 14:57:43.102 INFO: ===========MODEL DETAILS===========
2025-10-06 14:57:43.278 INFO: Loading FOUNDATION model
2025-10-06 14:57:43.280 INFO: Using filtered elements: [8, 72]
2025-10-06 14:57:43.281 INFO: Model configuration extracted from foundation model
2025-10-06 14:57:43.282 INFO: Using weighted loss function for fine-tuning
2025-10-06 14:57:43.283 INFO: Message passing with hidden irreps 128x0e)
2025-10-06 14:57:43.283 INFO: 2 layers, each with correlation order: 3 (body order: 4) and spherical harmonics up to: l=3
2025-10-06 14:57:43.284 INFO: Radial cutoff: 6.0 A (total receptive field for each atom: 12.0 A)
2025-10-06 14:57:43.285 INFO: Distance transform for radial basis functions: None
2025-10-06 14:57:44.535 INFO: Total number of parameters: 362138
2025-10-06 14:57:44.536 INFO: 
2025-10-06 14:57:44.537 INFO: ===========OPTIMIZER INFORMATION===========
2025-10-06 14:57:44.538 INFO: Using ADAM as parameter optimizer
2025-10-06 14:57:44.539 INFO: Batch size: 14
2025-10-06 14:57:44.539 INFO: Using Exponential Moving Average with decay: 0.99
2025-10-06 14:57:44.540 INFO: Number of gradient updates: 12892
2025-10-06 14:57:44.541 INFO: Learning rate: 0.01, weight decay: 5e-07
2025-10-06 14:57:44.542 INFO: WeightedEnergyForcesLoss(energy_weight=100.000, forces_weight=1.000)
2025-10-06 14:57:44.542 INFO: Converting model to CUEQ for accelerated training
2025-10-06 14:57:44.624 INFO: Creating new model with cuequivariance settings
2025-10-06 14:57:48.235 INFO: Stage Two (after 375 epochs) with loss function: WeightedEnergyForcesLoss(energy_weight=1000.000, forces_weight=100.000), with energy weight : 1000.0, forces weight : 100.0 and learning rate : 0.001
2025-10-06 14:57:48.295 INFO: Using Weights and Biases for logging
2025-10-06 14:57:50.314 INFO: Using gradient clipping with tolerance=10.000
2025-10-06 14:57:50.315 INFO: 
2025-10-06 14:57:50.316 INFO: ===========TRAINING===========
2025-10-06 14:57:50.318 INFO: Started training, reporting errors on validation set
2025-10-06 14:57:50.319 INFO: Loss metrics on validation set
2025-10-06 14:58:12.939 INFO: Initial: head: Default, loss=590.48492490, RMSE_E_per_atom= 7683.88 meV, RMSE_F=  802.74 meV / A
2025-10-06 15:00:33.737 INFO: Epoch 35: head: Default, loss=0.02151456, RMSE_E_per_atom=   23.02 meV, RMSE_F=  400.13 meV / A
2025-10-06 15:00:36.209 INFO: Epoch 36: head: Default, loss=0.02086117, RMSE_E_per_atom=   22.62 meV, RMSE_F=  394.14 meV / A
2025-10-06 15:00:38.735 INFO: Epoch 37: head: Default, loss=0.02036300, RMSE_E_per_atom=   22.35 meV, RMSE_F=  389.35 meV / A
2025-10-06 15:00:41.207 INFO: Epoch 38: head: Default, loss=0.01957981, RMSE_E_per_atom=   21.40 meV, RMSE_F=  384.53 meV / A
2025-10-06 15:00:43.690 INFO: Epoch 39: head: Default, loss=0.01956531, RMSE_E_per_atom=   21.98 meV, RMSE_F=  381.11 meV / A
2025-10-06 15:00:46.229 INFO: Epoch 40: head: Default, loss=0.02074871, RMSE_E_per_atom=   24.62 meV, RMSE_F=  380.53 meV / A
2025-10-06 15:00:48.562 INFO: Epoch 41: head: Default, loss=0.02805558, RMSE_E_per_atom=   35.41 meV, RMSE_F=  391.53 meV / A
2025-10-06 15:00:51.004 INFO: Epoch 42: head: Default, loss=0.02572297, RMSE_E_per_atom=   32.25 meV, RMSE_F=  389.15 meV / A
2025-10-06 15:00:53.427 INFO: Epoch 43: head: Default, loss=0.02413002, RMSE_E_per_atom=   30.37 meV, RMSE_F=  383.72 meV / A
2025-10-06 15:00:55.838 INFO: Epoch 44: head: Default, loss=0.02244649, RMSE_E_per_atom=   27.94 meV, RMSE_F=  380.17 meV / A
2025-10-06 15:00:58.330 INFO: Epoch 45: head: Default, loss=0.02178045, RMSE_E_per_atom=   26.68 meV, RMSE_F=  380.39 meV / A
2025-10-06 15:01:00.783 INFO: Epoch 46: head: Default, loss=0.02005956, RMSE_E_per_atom=   23.33 meV, RMSE_F=  379.81 meV / A
2025-10-06 15:01:03.239 INFO: Epoch 47: head: Default, loss=0.01956419, RMSE_E_per_atom=   22.33 meV, RMSE_F=  379.29 meV / A
2025-10-06 15:01:05.713 INFO: Epoch 48: head: Default, loss=0.01866521, RMSE_E_per_atom=   20.60 meV, RMSE_F=  377.28 meV / A
2025-10-06 15:01:08.230 INFO: Epoch 49: head: Default, loss=0.01943159, RMSE_E_per_atom=   21.59 meV, RMSE_F=  381.82 meV / A
2025-10-06 15:01:10.694 INFO: Epoch 50: head: Default, loss=0.02274264, RMSE_E_per_atom=   27.38 meV, RMSE_F=  388.13 meV / A
2025-10-06 15:01:13.050 INFO: Epoch 51: head: Default, loss=0.03007426, RMSE_E_per_atom=   37.19 meV, RMSE_F=  400.90 meV / A
2025-10-06 15:01:15.482 INFO: Epoch 52: head: Default, loss=0.02707997, RMSE_E_per_atom=   32.60 meV, RMSE_F=  403.70 meV / A
2025-10-06 15:01:17.949 INFO: Epoch 53: head: Default, loss=0.02392249, RMSE_E_per_atom=   27.96 meV, RMSE_F=  399.34 meV / A
2025-10-06 15:01:20.383 INFO: Epoch 54: head: Default, loss=0.02252149, RMSE_E_per_atom=   26.17 meV, RMSE_F=  393.78 meV / A
2025-10-06 15:01:22.829 INFO: Epoch 55: head: Default, loss=0.02109385, RMSE_E_per_atom=   24.38 meV, RMSE_F=  386.94 meV / A
2025-10-06 15:01:25.317 INFO: Epoch 56: head: Default, loss=0.01971353, RMSE_E_per_atom=   22.45 meV, RMSE_F=  380.60 meV / A
2025-10-06 15:01:27.750 INFO: Epoch 57: head: Default, loss=0.01995759, RMSE_E_per_atom=   23.14 meV, RMSE_F=  379.77 meV / A
2025-10-06 15:01:30.191 INFO: Epoch 58: head: Default, loss=0.01904918, RMSE_E_per_atom=   21.99 meV, RMSE_F=  374.47 meV / A
2025-10-06 15:01:32.586 INFO: Epoch 59: head: Default, loss=0.01830459, RMSE_E_per_atom=   20.92 meV, RMSE_F=  370.70 meV / A
2025-10-06 15:01:35.101 INFO: Epoch 60: head: Default, loss=0.01739842, RMSE_E_per_atom=   19.41 meV, RMSE_F=  366.57 meV / A
2025-10-06 15:01:37.529 INFO: Epoch 61: head: Default, loss=0.01659314, RMSE_E_per_atom=   18.00 meV, RMSE_F=  362.72 meV / A
2025-10-06 15:01:39.998 INFO: Epoch 62: head: Default, loss=0.01617764, RMSE_E_per_atom=   17.54 meV, RMSE_F=  359.22 meV / A
2025-10-06 15:01:42.480 INFO: Epoch 63: head: Default, loss=0.01620272, RMSE_E_per_atom=   17.88 meV, RMSE_F=  357.94 meV / A
2025-10-06 15:01:44.859 INFO: Epoch 64: head: Default, loss=0.01614672, RMSE_E_per_atom=   18.20 meV, RMSE_F=  355.50 meV / A
2025-10-06 15:01:47.392 INFO: Epoch 65: head: Default, loss=0.01586881, RMSE_E_per_atom=   17.87 meV, RMSE_F=  353.24 meV / A
2025-10-06 15:01:49.946 INFO: Epoch 66: head: Default, loss=0.01598726, RMSE_E_per_atom=   18.55 meV, RMSE_F=  351.41 meV / A
2025-10-06 15:01:52.394 INFO: Epoch 67: head: Default, loss=0.01631063, RMSE_E_per_atom=   18.90 meV, RMSE_F=  354.17 meV / A
2025-10-06 15:01:54.839 INFO: Epoch 68: head: Default, loss=0.01708485, RMSE_E_per_atom=   20.65 meV, RMSE_F=  355.33 meV / A
2025-10-06 15:01:57.266 INFO: Epoch 69: head: Default, loss=0.01716033, RMSE_E_per_atom=   20.48 meV, RMSE_F=  357.53 meV / A
2025-10-06 15:01:59.700 INFO: Epoch 70: head: Default, loss=0.01708791, RMSE_E_per_atom=   20.40 meV, RMSE_F=  356.93 meV / A
2025-10-06 15:02:02.085 INFO: Epoch 71: head: Default, loss=0.01815577, RMSE_E_per_atom=   22.75 meV, RMSE_F=  357.66 meV / A
2025-10-06 15:02:04.502 INFO: Epoch 72: head: Default, loss=0.01777286, RMSE_E_per_atom=   21.98 meV, RMSE_F=  357.25 meV / A
2025-10-06 15:02:06.922 INFO: Epoch 73: head: Default, loss=0.01719701, RMSE_E_per_atom=   20.80 meV, RMSE_F=  356.28 meV / A
2025-10-06 15:02:09.312 INFO: Epoch 74: head: Default, loss=0.01663330, RMSE_E_per_atom=   19.77 meV, RMSE_F=  354.27 meV / A
2025-10-06 15:02:11.779 INFO: Epoch 75: head: Default, loss=0.01607922, RMSE_E_per_atom=   18.78 meV, RMSE_F=  351.85 meV / A
2025-10-06 15:02:14.250 INFO: Epoch 76: head: Default, loss=0.01559379, RMSE_E_per_atom=   17.91 meV, RMSE_F=  349.40 meV / A
2025-10-06 15:02:16.739 INFO: Epoch 77: head: Default, loss=0.01551181, RMSE_E_per_atom=   18.06 meV, RMSE_F=  347.45 meV / A
2025-10-06 15:02:19.221 INFO: Epoch 78: head: Default, loss=0.01551057, RMSE_E_per_atom=   18.34 meV, RMSE_F=  346.01 meV / A
2025-10-06 15:02:21.697 INFO: Epoch 79: head: Default, loss=0.01548395, RMSE_E_per_atom=   18.62 meV, RMSE_F=  344.13 meV / A
2025-10-06 15:02:24.190 INFO: Epoch 80: head: Default, loss=0.01538557, RMSE_E_per_atom=   18.64 meV, RMSE_F=  342.65 meV / A
2025-10-06 15:02:26.591 INFO: Epoch 81: head: Default, loss=0.01629936, RMSE_E_per_atom=   21.02 meV, RMSE_F=  342.21 meV / A
2025-10-06 15:02:29.050 INFO: Epoch 82: head: Default, loss=0.01658660, RMSE_E_per_atom=   21.46 meV, RMSE_F=  343.65 meV / A
2025-10-06 15:02:31.479 INFO: Epoch 83: head: Default, loss=0.01692943, RMSE_E_per_atom=   22.11 meV, RMSE_F=  344.62 meV / A
2025-10-06 15:02:33.866 INFO: Epoch 84: head: Default, loss=0.01642753, RMSE_E_per_atom=   21.21 meV, RMSE_F=  342.98 meV / A
2025-10-06 15:02:36.324 INFO: Epoch 85: head: Default, loss=0.01609486, RMSE_E_per_atom=   20.67 meV, RMSE_F=  341.47 meV / A
2025-10-06 15:02:38.769 INFO: Epoch 86: head: Default, loss=0.01600617, RMSE_E_per_atom=   20.57 meV, RMSE_F=  340.84 meV / A
2025-10-06 15:02:41.182 INFO: Epoch 87: head: Default, loss=0.01555782, RMSE_E_per_atom=   19.56 meV, RMSE_F=  340.18 meV / A
2025-10-06 15:02:43.594 INFO: Epoch 88: head: Default, loss=0.01550083, RMSE_E_per_atom=   19.51 meV, RMSE_F=  339.59 meV / A
2025-10-06 15:02:46.012 INFO: Epoch 89: head: Default, loss=0.01517292, RMSE_E_per_atom=   18.99 meV, RMSE_F=  337.75 meV / A
2025-10-06 15:02:48.478 INFO: Epoch 90: head: Default, loss=0.01511643, RMSE_E_per_atom=   19.11 meV, RMSE_F=  336.22 meV / A
2025-10-06 15:02:50.920 INFO: Epoch 91: head: Default, loss=0.01519305, RMSE_E_per_atom=   19.52 meV, RMSE_F=  334.95 meV / A
2025-10-06 15:02:53.349 INFO: Epoch 92: head: Default, loss=0.01524834, RMSE_E_per_atom=   19.87 meV, RMSE_F=  333.80 meV / A
2025-10-06 15:02:55.832 INFO: Epoch 93: head: Default, loss=0.01488451, RMSE_E_per_atom=   19.23 meV, RMSE_F=  332.03 meV / A
2025-10-06 15:02:58.311 INFO: Epoch 94: head: Default, loss=0.01440517, RMSE_E_per_atom=   18.27 meV, RMSE_F=  330.14 meV / A
2025-10-06 15:03:00.826 INFO: Epoch 95: head: Default, loss=0.01466098, RMSE_E_per_atom=   19.17 meV, RMSE_F=  328.94 meV / A
2025-10-06 15:03:03.333 INFO: Epoch 96: head: Default, loss=0.01426408, RMSE_E_per_atom=   18.12 meV, RMSE_F=  328.85 meV / A
2025-10-06 15:03:05.831 INFO: Epoch 97: head: Default, loss=0.01455768, RMSE_E_per_atom=   18.88 meV, RMSE_F=  329.13 meV / A
2025-10-06 15:03:08.243 INFO: Epoch 98: head: Default, loss=0.01464242, RMSE_E_per_atom=   19.16 meV, RMSE_F=  328.81 meV / A
2025-10-06 15:03:10.688 INFO: Epoch 99: head: Default, loss=0.01422924, RMSE_E_per_atom=   18.31 meV, RMSE_F=  327.33 meV / A
2025-10-06 15:03:13.182 INFO: Epoch 100: head: Default, loss=0.01427587, RMSE_E_per_atom=   18.50 meV, RMSE_F=  326.94 meV / A
2025-10-06 15:03:15.560 INFO: Epoch 101: head: Default, loss=0.01401260, RMSE_E_per_atom=   17.92 meV, RMSE_F=  326.00 meV / A
2025-10-06 15:03:18.019 INFO: Epoch 102: head: Default, loss=0.01367129, RMSE_E_per_atom=   17.13 meV, RMSE_F=  325.03 meV / A
2025-10-06 15:03:20.490 INFO: Epoch 103: head: Default, loss=0.01362941, RMSE_E_per_atom=   17.27 meV, RMSE_F=  323.62 meV / A
2025-10-06 15:03:23.323 INFO: Epoch 104: head: Default, loss=0.01344277, RMSE_E_per_atom=   16.99 meV, RMSE_F=  322.27 meV / A
2025-10-06 15:03:25.785 INFO: Epoch 105: head: Default, loss=0.01332350, RMSE_E_per_atom=   16.91 meV, RMSE_F=  320.85 meV / A
2025-10-06 15:03:28.367 INFO: Epoch 106: head: Default, loss=0.01379153, RMSE_E_per_atom=   18.22 meV, RMSE_F=  321.05 meV / A
2025-10-06 15:03:30.823 INFO: Epoch 107: head: Default, loss=0.01470470, RMSE_E_per_atom=   20.07 meV, RMSE_F=  324.18 meV / A
2025-10-06 15:03:33.282 INFO: Epoch 108: head: Default, loss=0.01420064, RMSE_E_per_atom=   18.42 meV, RMSE_F=  326.29 meV / A
2025-10-06 15:03:35.744 INFO: Epoch 109: head: Default, loss=0.01394180, RMSE_E_per_atom=   17.86 meV, RMSE_F=  325.42 meV / A
2025-10-06 15:03:38.214 INFO: Epoch 110: head: Default, loss=0.01356887, RMSE_E_per_atom=   16.84 meV, RMSE_F=  325.06 meV / A
