2025-10-06 16:14:41.295 INFO: ===========VERIFYING SETTINGS===========
2025-10-06 16:14:41.297 INFO: MACE version: 0.3.14
2025-10-06 16:14:41.299 INFO: CUDA version: 12.6, CUDA device: 0
2025-10-06 16:14:41.304 INFO: Using foundation model mace-mp-0 small as initial checkpoint.
2025-10-06 16:14:41.436 INFO: CUDA version: 12.6, CUDA device: 0
2025-10-06 16:14:41.442 INFO: ===========LOADING INPUT DATA===========
2025-10-06 16:14:41.442 INFO: Using heads: ['Default']
2025-10-06 16:14:41.444 INFO: Using the key specifications to parse data:
2025-10-06 16:14:41.445 INFO: Default: KeySpecification(info_keys={'energy': 'REF_energy', 'stress': 'REF_stress', 'virials': 'REF_virials', 'dipole': 'dipole', 'head': 'head', 'elec_temp': 'elec_temp', 'total_charge': 'total_charge', 'polarizability': 'polarizability', 'total_spin': 'total_spin'}, arrays_keys={'forces': 'REF_forces', 'charges': 'REF_charges'})
2025-10-06 16:14:41.446 INFO: =============    Processing head Default     ===========
2025-10-06 16:14:41.727 INFO: Training set 1/1 [energy: 361, stress: 361, virials: 0, dipole components: 0, head: 361, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 361, charges: 0]
2025-10-06 16:14:41.731 INFO: Total Training set [energy: 361, stress: 361, virials: 0, dipole components: 0, head: 361, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 361, charges: 0]
2025-10-06 16:14:41.830 INFO: Validation set 1/1 [energy: 90, stress: 90, virials: 0, dipole components: 0, head: 90, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 90, charges: 0]
2025-10-06 16:14:41.832 INFO: Total Validation set [energy: 90, stress: 90, virials: 0, dipole components: 0, head: 90, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 90, charges: 0]
2025-10-06 16:14:42.448 INFO: Test set 1/1 [energy: 816, stress: 816, virials: 0, dipole components: 0, head: 816, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 816, charges: 0]
2025-10-06 16:14:42.455 INFO: Total Test set [energy: 816, stress: 816, virials: 0, dipole components: 0, head: 816, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 816, charges: 0]
2025-10-06 16:14:42.456 INFO: Total number of configurations: train=361, valid=90, tests=[Default_Default: 816],
2025-10-06 16:14:42.464 INFO: Atomic Numbers used: [8, 72]
2025-10-06 16:14:42.465 INFO: Isolated Atomic Energies (E0s) not in training file, using command line argument
2025-10-06 16:14:42.466 INFO: Atomic Energies used (z: eV) for head Default: {8: -443.8224565134432, 72: -1529.4984727695407}
2025-10-06 16:14:42.467 INFO: Processing datasets for head 'Default'
2025-10-06 16:14:44.539 INFO: Combining 1 list datasets for head 'Default'
2025-10-06 16:14:45.085 INFO: Combining 1 list datasets for head 'Default_valid'
2025-10-06 16:14:45.087 INFO: Combined validation datasets for Default
2025-10-06 16:14:45.088 INFO: Head 'Default' training dataset size: 361
2025-10-06 16:14:45.090 INFO: Computing average number of neighbors
2025-10-06 16:14:45.291 INFO: Average number of neighbors: 52.15321958594304
2025-10-06 16:14:45.293 INFO: During training the following quantities will be reported: energy, forces
2025-10-06 16:14:45.294 INFO: ===========MODEL DETAILS===========
2025-10-06 16:14:45.451 INFO: Loading FOUNDATION model
2025-10-06 16:14:45.454 INFO: Using filtered elements: [8, 72]
2025-10-06 16:14:45.455 INFO: Model configuration extracted from foundation model
2025-10-06 16:14:45.456 INFO: Using weighted loss function for fine-tuning
2025-10-06 16:14:45.457 INFO: Message passing with hidden irreps 128x0e)
2025-10-06 16:14:45.458 INFO: 2 layers, each with correlation order: 3 (body order: 4) and spherical harmonics up to: l=3
2025-10-06 16:14:45.460 INFO: Radial cutoff: 6.0 A (total receptive field for each atom: 12.0 A)
2025-10-06 16:14:45.461 INFO: Distance transform for radial basis functions: None
2025-10-06 16:14:46.619 INFO: Total number of parameters: 362138
2025-10-06 16:14:46.620 INFO: 
2025-10-06 16:14:46.621 INFO: ===========OPTIMIZER INFORMATION===========
2025-10-06 16:14:46.623 INFO: Using ADAM as parameter optimizer
2025-10-06 16:14:46.624 INFO: Batch size: 14
2025-10-06 16:14:46.625 INFO: Using Exponential Moving Average with decay: 0.99
2025-10-06 16:14:46.626 INFO: Number of gradient updates: 12892
2025-10-06 16:14:46.627 INFO: Learning rate: 0.01, weight decay: 5e-07
2025-10-06 16:14:46.628 INFO: WeightedEnergyForcesLoss(energy_weight=1.000, forces_weight=100.000)
2025-10-06 16:14:46.629 INFO: Converting model to CUEQ for accelerated training
2025-10-06 16:14:46.714 INFO: Creating new model with cuequivariance settings
2025-10-06 16:14:47.087 INFO: Stage Two (after 375 epochs) with loss function: WeightedEnergyForcesLoss(energy_weight=1000.000, forces_weight=100.000), with energy weight : 1000.0, forces weight : 100.0 and learning rate : 0.001
2025-10-06 16:14:47.149 INFO: Using Weights and Biases for logging
2025-10-06 16:14:50.528 INFO: Using gradient clipping with tolerance=10.000
2025-10-06 16:14:50.530 INFO: 
2025-10-06 16:14:50.531 INFO: ===========TRAINING===========
2025-10-06 16:14:50.533 INFO: Started training, reporting errors on validation set
2025-10-06 16:14:50.534 INFO: Loss metrics on validation set
2025-10-06 16:14:50.927 INFO: Initial: head: Default, loss=12.37370970, RMSE_E_per_atom= 7683.88 meV, RMSE_F=  802.74 meV / A
2025-10-06 16:16:22.435 INFO: Epoch 35: head: Default, loss=0.61405933, RMSE_E_per_atom=  132.27 meV, RMSE_F=  245.38 meV / A
2025-10-06 16:16:24.969 INFO: Epoch 36: head: Default, loss=0.61101668, RMSE_E_per_atom=  130.32 meV, RMSE_F=  244.77 meV / A
2025-10-06 16:16:27.549 INFO: Epoch 37: head: Default, loss=0.60547807, RMSE_E_per_atom=  121.08 meV, RMSE_F=  243.69 meV / A
2025-10-06 16:16:30.102 INFO: Epoch 38: head: Default, loss=0.59893894, RMSE_E_per_atom=  109.64 meV, RMSE_F=  242.41 meV / A
2025-10-06 16:16:32.605 INFO: Epoch 39: head: Default, loss=0.59645622, RMSE_E_per_atom=  117.50 meV, RMSE_F=  241.87 meV / A
2025-10-06 16:16:35.101 INFO: Epoch 40: head: Default, loss=0.59451414, RMSE_E_per_atom=  112.72 meV, RMSE_F=  241.49 meV / A
2025-10-06 16:16:37.535 INFO: Epoch 41: head: Default, loss=0.59848418, RMSE_E_per_atom=  113.71 meV, RMSE_F=  242.28 meV / A
2025-10-06 16:16:40.028 INFO: Epoch 42: head: Default, loss=0.59191839, RMSE_E_per_atom=  114.11 meV, RMSE_F=  240.91 meV / A
2025-10-06 16:16:42.590 INFO: Epoch 43: head: Default, loss=0.58696401, RMSE_E_per_atom=  114.14 meV, RMSE_F=  239.91 meV / A
2025-10-06 16:16:45.124 INFO: Epoch 44: head: Default, loss=0.58517185, RMSE_E_per_atom=  105.53 meV, RMSE_F=  239.60 meV / A
2025-10-06 16:16:47.645 INFO: Epoch 45: head: Default, loss=0.58197150, RMSE_E_per_atom=  100.39 meV, RMSE_F=  238.93 meV / A
2025-10-06 16:16:50.196 INFO: Epoch 46: head: Default, loss=0.57791159, RMSE_E_per_atom=   96.13 meV, RMSE_F=  238.11 meV / A
2025-10-06 16:16:52.807 INFO: Epoch 47: head: Default, loss=0.57201782, RMSE_E_per_atom=   87.95 meV, RMSE_F=  236.89 meV / A
2025-10-06 16:16:55.389 INFO: Epoch 48: head: Default, loss=0.56744530, RMSE_E_per_atom=   84.20 meV, RMSE_F=  235.94 meV / A
2025-10-06 16:16:57.984 INFO: Epoch 49: head: Default, loss=0.56507943, RMSE_E_per_atom=   80.59 meV, RMSE_F=  235.46 meV / A
2025-10-06 16:17:00.519 INFO: Epoch 50: head: Default, loss=0.56198770, RMSE_E_per_atom=   78.65 meV, RMSE_F=  234.78 meV / A
2025-10-06 16:17:02.990 INFO: Epoch 51: head: Default, loss=0.57646453, RMSE_E_per_atom=   72.44 meV, RMSE_F=  237.88 meV / A
2025-10-06 16:17:05.575 INFO: Epoch 52: head: Default, loss=0.56762418, RMSE_E_per_atom=   72.12 meV, RMSE_F=  236.04 meV / A
2025-10-06 16:17:08.100 INFO: Epoch 53: head: Default, loss=0.56102322, RMSE_E_per_atom=   73.41 meV, RMSE_F=  234.63 meV / A
2025-10-06 16:17:10.680 INFO: Epoch 54: head: Default, loss=0.56123597, RMSE_E_per_atom=   74.59 meV, RMSE_F=  234.64 meV / A
2025-10-06 16:17:13.243 INFO: Epoch 55: head: Default, loss=0.55642135, RMSE_E_per_atom=   77.01 meV, RMSE_F=  233.59 meV / A
2025-10-06 16:17:15.888 INFO: Epoch 56: head: Default, loss=0.55099759, RMSE_E_per_atom=   77.84 meV, RMSE_F=  232.41 meV / A
2025-10-06 16:17:18.506 INFO: Epoch 57: head: Default, loss=0.54895951, RMSE_E_per_atom=   82.12 meV, RMSE_F=  231.92 meV / A
2025-10-06 16:17:21.039 INFO: Epoch 58: head: Default, loss=0.54761874, RMSE_E_per_atom=   87.60 meV, RMSE_F=  231.60 meV / A
2025-10-06 16:17:23.533 INFO: Epoch 59: head: Default, loss=0.54902062, RMSE_E_per_atom=   87.99 meV, RMSE_F=  231.96 meV / A
2025-10-06 16:17:26.032 INFO: Epoch 60: head: Default, loss=0.54866855, RMSE_E_per_atom=   87.44 meV, RMSE_F=  231.91 meV / A
2025-10-06 16:17:28.426 INFO: Epoch 61: head: Default, loss=0.55982927, RMSE_E_per_atom=   77.68 meV, RMSE_F=  234.19 meV / A
2025-10-06 16:17:30.953 INFO: Epoch 62: head: Default, loss=0.55148852, RMSE_E_per_atom=   75.74 meV, RMSE_F=  232.42 meV / A
2025-10-06 16:17:33.438 INFO: Epoch 63: head: Default, loss=0.54556884, RMSE_E_per_atom=   76.75 meV, RMSE_F=  231.20 meV / A
2025-10-06 16:17:35.973 INFO: Epoch 64: head: Default, loss=0.54021378, RMSE_E_per_atom=   72.61 meV, RMSE_F=  230.04 meV / A
2025-10-06 16:17:38.503 INFO: Epoch 65: head: Default, loss=0.53789268, RMSE_E_per_atom=   69.79 meV, RMSE_F=  229.56 meV / A
2025-10-06 16:17:41.115 INFO: Epoch 66: head: Default, loss=0.53738719, RMSE_E_per_atom=   73.00 meV, RMSE_F=  229.46 meV / A
2025-10-06 16:17:43.720 INFO: Epoch 67: head: Default, loss=0.53571420, RMSE_E_per_atom=   74.44 meV, RMSE_F=  229.09 meV / A
2025-10-06 16:17:46.316 INFO: Epoch 68: head: Default, loss=0.53392620, RMSE_E_per_atom=   73.91 meV, RMSE_F=  228.67 meV / A
2025-10-06 16:17:48.959 INFO: Epoch 69: head: Default, loss=0.52994511, RMSE_E_per_atom=   73.33 meV, RMSE_F=  227.77 meV / A
2025-10-06 16:17:51.551 INFO: Epoch 70: head: Default, loss=0.52704149, RMSE_E_per_atom=   72.57 meV, RMSE_F=  227.14 meV / A
2025-10-06 16:17:54.061 INFO: Epoch 71: head: Default, loss=0.53019858, RMSE_E_per_atom=   88.50 meV, RMSE_F=  227.79 meV / A
2025-10-06 16:17:56.620 INFO: Epoch 72: head: Default, loss=0.52555919, RMSE_E_per_atom=   82.96 meV, RMSE_F=  226.80 meV / A
2025-10-06 16:17:59.167 INFO: Epoch 73: head: Default, loss=0.52205170, RMSE_E_per_atom=   75.72 meV, RMSE_F=  226.04 meV / A
2025-10-06 16:18:01.736 INFO: Epoch 74: head: Default, loss=0.51889695, RMSE_E_per_atom=   73.45 meV, RMSE_F=  225.36 meV / A
2025-10-06 16:18:04.326 INFO: Epoch 75: head: Default, loss=0.51563724, RMSE_E_per_atom=   69.09 meV, RMSE_F=  224.62 meV / A
2025-10-06 16:18:06.977 INFO: Epoch 76: head: Default, loss=0.51510108, RMSE_E_per_atom=   65.34 meV, RMSE_F=  224.51 meV / A
2025-10-06 16:18:09.522 INFO: Epoch 77: head: Default, loss=0.51569151, RMSE_E_per_atom=   64.23 meV, RMSE_F=  224.63 meV / A
2025-10-06 16:18:12.038 INFO: Epoch 78: head: Default, loss=0.51464439, RMSE_E_per_atom=   66.01 meV, RMSE_F=  224.41 meV / A
2025-10-06 16:18:14.585 INFO: Epoch 79: head: Default, loss=0.51395836, RMSE_E_per_atom=   64.87 meV, RMSE_F=  224.26 meV / A
2025-10-06 16:18:17.164 INFO: Epoch 80: head: Default, loss=0.51451447, RMSE_E_per_atom=   62.83 meV, RMSE_F=  224.38 meV / A
2025-10-06 16:18:19.622 INFO: Epoch 81: head: Default, loss=0.52335465, RMSE_E_per_atom=   61.21 meV, RMSE_F=  226.35 meV / A
2025-10-06 16:18:22.166 INFO: Epoch 82: head: Default, loss=0.51689943, RMSE_E_per_atom=   62.74 meV, RMSE_F=  224.90 meV / A
2025-10-06 16:18:24.653 INFO: Epoch 83: head: Default, loss=0.51631599, RMSE_E_per_atom=   63.51 meV, RMSE_F=  224.78 meV / A
2025-10-06 16:18:27.129 INFO: Epoch 84: head: Default, loss=0.51296441, RMSE_E_per_atom=   64.01 meV, RMSE_F=  224.04 meV / A
2025-10-06 16:18:29.667 INFO: Epoch 85: head: Default, loss=0.51138161, RMSE_E_per_atom=   61.33 meV, RMSE_F=  223.69 meV / A
2025-10-06 16:18:32.352 INFO: Epoch 86: head: Default, loss=0.51034334, RMSE_E_per_atom=   60.82 meV, RMSE_F=  223.46 meV / A
2025-10-06 16:18:34.968 INFO: Epoch 87: head: Default, loss=0.51162677, RMSE_E_per_atom=   65.29 meV, RMSE_F=  223.74 meV / A
2025-10-06 16:18:37.501 INFO: Epoch 88: head: Default, loss=0.51104552, RMSE_E_per_atom=   67.08 meV, RMSE_F=  223.59 meV / A
2025-10-06 16:18:40.057 INFO: Epoch 89: head: Default, loss=0.51236606, RMSE_E_per_atom=   67.06 meV, RMSE_F=  223.89 meV / A
2025-10-06 16:18:42.557 INFO: Epoch 90: head: Default, loss=0.51463688, RMSE_E_per_atom=   72.72 meV, RMSE_F=  224.37 meV / A
2025-10-06 16:18:45.013 INFO: Epoch 91: head: Default, loss=0.53368897, RMSE_E_per_atom=   71.12 meV, RMSE_F=  228.56 meV / A
2025-10-06 16:18:47.564 INFO: Epoch 92: head: Default, loss=0.53168638, RMSE_E_per_atom=   80.22 meV, RMSE_F=  228.12 meV / A
2025-10-06 16:18:50.086 INFO: Epoch 93: head: Default, loss=0.52517834, RMSE_E_per_atom=   83.05 meV, RMSE_F=  226.66 meV / A
2025-10-06 16:18:52.639 INFO: Epoch 94: head: Default, loss=0.51846759, RMSE_E_per_atom=   77.99 meV, RMSE_F=  225.18 meV / A
2025-10-06 16:18:55.223 INFO: Epoch 95: head: Default, loss=0.51536238, RMSE_E_per_atom=   74.31 meV, RMSE_F=  224.52 meV / A
2025-10-06 16:18:57.849 INFO: Epoch 96: head: Default, loss=0.51164313, RMSE_E_per_atom=   69.08 meV, RMSE_F=  223.72 meV / A
2025-10-06 16:19:00.397 INFO: Epoch 97: head: Default, loss=0.50850904, RMSE_E_per_atom=   67.12 meV, RMSE_F=  223.01 meV / A
2025-10-06 16:19:02.998 INFO: Epoch 98: head: Default, loss=0.50579684, RMSE_E_per_atom=   63.12 meV, RMSE_F=  222.39 meV / A
2025-10-06 16:19:05.564 INFO: Epoch 99: head: Default, loss=0.50428016, RMSE_E_per_atom=   60.66 meV, RMSE_F=  222.06 meV / A
2025-10-06 16:19:08.193 INFO: Epoch 100: head: Default, loss=0.50107964, RMSE_E_per_atom=   59.61 meV, RMSE_F=  221.33 meV / A
2025-10-06 16:19:10.725 INFO: Epoch 101: head: Default, loss=0.49998895, RMSE_E_per_atom=   62.20 meV, RMSE_F=  221.09 meV / A
2025-10-06 16:19:13.373 INFO: Epoch 102: head: Default, loss=0.49901315, RMSE_E_per_atom=   59.33 meV, RMSE_F=  220.88 meV / A
2025-10-06 16:19:16.004 INFO: Epoch 103: head: Default, loss=0.49902639, RMSE_E_per_atom=   59.12 meV, RMSE_F=  220.90 meV / A
2025-10-06 16:19:18.527 INFO: Epoch 104: head: Default, loss=0.49801316, RMSE_E_per_atom=   58.26 meV, RMSE_F=  220.66 meV / A
2025-10-06 16:19:21.090 INFO: Epoch 105: head: Default, loss=0.49614595, RMSE_E_per_atom=   57.73 meV, RMSE_F=  220.24 meV / A
2025-10-06 16:19:23.695 INFO: Epoch 106: head: Default, loss=0.49494381, RMSE_E_per_atom=   56.90 meV, RMSE_F=  219.98 meV / A
2025-10-06 16:19:26.692 INFO: Epoch 107: head: Default, loss=0.49373018, RMSE_E_per_atom=   54.89 meV, RMSE_F=  219.70 meV / A
2025-10-06 16:19:29.288 INFO: Epoch 108: head: Default, loss=0.49441233, RMSE_E_per_atom=   53.91 meV, RMSE_F=  219.83 meV / A
2025-10-06 16:19:31.816 INFO: Epoch 109: head: Default, loss=0.49188831, RMSE_E_per_atom=   53.50 meV, RMSE_F=  219.25 meV / A
2025-10-06 16:19:34.440 INFO: Epoch 110: head: Default, loss=0.49153497, RMSE_E_per_atom=   53.12 meV, RMSE_F=  219.16 meV / A
